ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
450408,12,0,13,20,8,0,0,0,16,5
450409,0,0,0,0,0,0,0,0,0,0
450410,20,20,20,20,20,20,20,20,20,20
450411,0,0,0,0,0,0,0,0,0,0
450412,23,18,0,12,19,0,16,28,0,0
450413,17,17,17,17,17,17,17,17,17,17
450414,0,0,12,0,0,0,0,0,0,8
450415,0,0,0,0,0,0,0,0,0,0
450416,0,0,0,0,0,0,0,0,0,3
450417,0,0,0,0,0,0,0,0,0,0
450418,12,0,0,23,8,0,0,6,0,0
450419,0,0,0,0,0,5,0,0,0,0
450420,16,8,0,19,20,15,4,37,16,12
450421,0,0,9,0,0,0,0,0,0,0
450422,0,0,0,0,0,0,0,0,0,0
450423,0,0,0,0,0,0,0,0,0,0
450424,21,0,6,8,6,15,17,0,0,9
450425,0,0,0,0,0,0,0,0,0,0
450426,0,2,0,0,0,0,0,0,0,0
450427,15,15,15,15,15,15,15,15,15,15
450428,0,0,0,0,0,0,0,0,0,0
450429,0,14,0,0,0,0,0,22,0,0
450430,25,25,25,25,25,25,25,25,25,25
450431,0,21,0,0,0,0,0,0,0,0
450432,20,0,0,8,0,17,0,16,11,4
450433,0,0,0,0,0,0,0,0,7,0
450434,4,28,10,0,21,0,5,0,23,0
450435,0,0,0,0,0,0,0,0,0,0
450436,6,0,0,0,0,0,0,0,0,0
450438,0,0,0,15,0,19,0,37,11,0
450439,11,0,0,0,19,0,37,34,0,8
450440,0,17,0,8,20,0,0,0,0,0
450441,14,14,14,14,14,14,14,14,14,14
450442,0,9,0,0,0,0,9,35,23,0
450443,0,0,0,0,13,0,0,0,0,0
450444,0,0,0,0,0,16,0,0,0,5
450445,0,0,0,0,0,0,0,0,0,0
450446,12,12,12,12,12,12,12,12,12,12
450447,10,10,10,10,10,10,10,10,10,10
450448,15,6,0,0,0,0,0,0,0,0
450449,0,0,13,0,0,0,0,0,0,17
450450,10,10,10,10,10,10,10,10,18,23
450451,16,16,16,16,16,16,16,16,16,16
450452,0,0,0,0,0,0,0,0,0,0
450453,0,0,0,0,0,0,0,0,0,0
450454,0,12,19,9,11,0,15,21,0,0
450455,0,0,0,0,0,0,0,0,0,0
450456,14,14,14,14,15,14,14,14,14,14
450457,0,0,0,0,0,0,0,0,0,0
450458,20,20,20,20,20,20,20,20,20,20
450460,0,0,0,0,0,0,0,17,0,0
450461,11,11,11,11,11,11,11,11,11,11
450462,22,22,22,22,22,22,22,22,22,22
450463,6,0,0,0,0,0,0,0,0,0
450464,10,10,10,10,10,10,10,10,10,10
450465,0,0,0,0,0,0,0,0,0,22
450466,24,24,24,24,24,24,24,24,24,24
450467,22,22,22,23,22,26,22,22,22,22
450468,0,0,0,0,0,0,0,0,0,0
450469,0,0,0,0,0,9,0,8,0,0
450470,15,0,21,26,10,7,20,23,23,10
450471,4,4,4,4,4,4,4,4,4,4
450472,0,0,0,0,0,0,0,0,0,0
450473,25,25,25,25,25,25,25,25,25,25
450474,0,0,0,0,0,15,0,0,0,14
450475,26,26,26,26,26,26,26,26,26,26
450476,17,17,17,17,17,17,17,17,38,17
450477,28,28,28,28,28,28,28,36,28,28
450478,0,0,0,0,0,0,0,0,9,0
450479,0,0,0,0,0,0,0,0,0,0
450480,21,9,24,9,9,9,9,9,12,22
450481,0,0,0,0,0,0,0,0,0,0
450482,0,0,0,0,0,0,0,0,0,0
450483,0,0,0,0,0,0,0,0,0,0
450484,0,11,0,0,0,0,0,0,0,0
450485,0,0,0,0,0,0,0,0,0,0
450486,0,0,7,0,0,0,0,22,0,0
450487,0,0,0,0,2,3,0,2,0,4
450488,11,0,38,16,23,9,17,0,0,0
450489,16,0,0,0,0,0,0,0,10,0
450490,0,28,15,0,0,0,12,0,16,23
450491,0,0,0,0,0,0,0,0,0,0
450492,0,0,13,0,0,25,12,0,0,0
450493,7,0,0,0,0,0,0,9,0,0
450494,0,0,20,0,0,0,0,0,0,20
450495,0,10,0,0,0,9,15,0,0,0
450496,0,0,0,0,0,0,0,0,0,0
450497,0,0,0,0,13,22,0,0,0,7
450498,0,0,0,0,0,11,15,6,29,0
450499,12,37,26,12,12,21,20,12,29,12
450500,0,0,0,14,0,17,0,0,17,0
450501,0,0,0,0,0,0,0,0,0,0
450502,0,0,7,11,0,20,0,4,0,0
450503,14,0,9,0,0,7,20,15,0,16
450504,0,0,0,0,23,0,0,0,0,0
450505,19,13,13,13,21,13,16,13,13,13
450506,0,22,18,26,21,0,18,0,0,0
450507,18,18,18,18,18,18,18,18,18,18
450508,0,18,6,0,0,0,25,0,0,0
450509,0,0,0,0,0,0,0,0,0,0
450510,26,26,26,26,26,26,26,26,26,26
450511,14,0,30,0,10,0,0,0,12,0
450512,0,0,15,0,2,0,0,24,0,23
450513,0,13,0,0,9,0,17,5,0,0
450514,27,23,22,7,18,14,14,11,27,12
450515,0,0,0,23,0,0,0,0,13,0
450516,15,17,0,9,0,0,5,8,0,7
450517,20,28,20,20,20,32,20,20,20,20
450518,0,23,0,16,9,12,0,27,0,14
450519,19,19,19,19,19,19,19,19,19,19
450520,14,14,14,14,14,14,14,14,14,14
450521,0,0,0,0,0,0,0,0,0,19
450522,0,0,0,0,9,0,24,0,0,0
450523,27,27,27,27,27,27,27,27,27,27
450524,18,18,18,18,18,18,18,18,18,18
450525,12,12,12,12,12,12,12,12,17,12
450526,0,0,0,0,0,0,0,0,6,0
450527,0,30,15,8,7,19,5,0,17,15
450528,0,0,2,0,0,0,0,0,0,0
450529,14,14,14,14,14,14,35,19,14,14
450530,19,20,0,18,0,13,0,13,28,0
450531,0,0,0,0,0,0,0,0,0,0
450532,13,13,13,13,13,13,13,13,13,13
450533,11,11,11,11,11,11,11,11,11,11
450534,37,37,37,37,37,37,37,37,37,37
450535,0,0,0,6,0,0,0,0,0,0
450536,0,0,0,0,0,0,0,0,0,0
450537,23,23,23,23,23,23,23,23,23,23
450538,18,18,18,18,18,18,18,18,18,18
450539,0,0,0,0,0,0,0,0,0,0
450540,0,0,26,0,17,0,0,0,0,0
450541,0,0,0,0,0,0,0,0,0,0
450542,0,0,0,0,0,0,0,0,0,0
450543,23,23,23,23,23,23,23,23,23,23
450544,15,15,15,15,15,15,15,15,15,15
450545,16,16,16,16,16,16,16,16,16,16
450546,0,0,0,0,0,0,0,0,0,0
450547,10,10,14,14,22,10,10,10,10,10
450548,0,0,0,0,0,0,0,0,0,0
450549,24,24,24,24,24,24,24,24,24,24
450550,0,0,0,21,14,7,12,0,0,0
450551,17,17,17,17,17,17,17,17,17,17
450552,0,0,15,0,23,0,0,21,14,0
450553,0,7,13,7,0,22,0,4,21,0
450554,0,0,0,0,0,0,0,0,0,0
450555,0,0,0,0,0,0,0,0,0,0
450556,0,0,17,27,0,0,0,0,0,13
450557,0,0,0,0,0,0,0,0,0,0
450558,0,6,0,0,36,0,7,4,16,0
450559,0,12,0,0,13,0,22,0,15,0
450560,11,0,23,0,19,0,4,0,10,0
450561,0,0,0,0,0,0,0,0,0,12
450562,6,6,6,6,6,6,6,6,6,6
450563,0,0,0,0,0,0,0,0,0,0
450564,4,4,4,4,4,4,4,4,4,4
450565,17,18,17,17,17,17,17,17,29,17
450566,24,20,0,21,0,0,12,0,0,9
450567,0,12,0,0,0,0,0,0,0,0
450568,0,0,0,0,0,0,25,0,0,0
450569,0,0,0,0,0,0,0,0,0,0
450570,6,16,6,6,6,6,6,6,29,6
450571,0,0,0,0,0,0,0,0,0,0
450572,0,0,0,15,0,0,0,24,0,0
450573,27,0,4,4,0,0,0,15,19,0
450574,24,24,24,24,24,24,24,24,24,24
450575,0,15,0,0,2,0,0,20,8,0
450576,0,0,0,0,0,0,0,0,0,0
450577,4,9,4,4,4,4,4,10,4,4
450578,0,0,0,0,0,0,0,0,30,0
450579,0,0,9,0,0,0,0,0,0,0
450580,0,0,0,0,0,0,0,0,0,0
450582,0,0,0,0,0,0,0,0,0,0
450583,0,0,0,0,0,0,0,0,0,0
450584,29,14,14,14,14,14,14,14,14,21
450585,0,0,0,0,0,0,0,0,0,0
450586,16,8,20,8,8,8,52,14,23,15
450587,15,15,15,15,15,15,15,15,15,15
450588,28,18,24,18,29,18,37,37,18,24
450589,7,0,0,0,0,0,0,0,0,0
450590,22,30,2,27,21,19,23,20,17,25
450591,0,0,9,25,0,0,0,11,22,0
450592,23,23,23,23,23,23,23,23,23,23
450593,0,0,0,0,0,0,0,0,0,0
450594,11,11,11,11,11,11,11,11,11,11
450595,18,18,18,18,18,18,18,18,18,18
450596,22,22,22,22,22,22,22,22,22,22
450597,6,6,6,6,6,6,6,6,6,6
450598,5,0,0,28,23,13,28,0,0,28
450599,0,0,15,0,0,13,6,0,0,0
450600,0,0,0,0,0,0,0,0,0,0
450601,8,11,0,0,0,0,0,0,0,0
450602,0,0,6,15,0,27,18,46,0,25
450603,0,0,0,0,0,0,0,0,0,0
450604,17,17,17,17,17,17,17,17,17,17
450605,0,0,0,0,0,0,0,0,0,11
450606,19,19,19,19,19,19,19,19,19,19
450607,14,14,19,14,20,14,14,14,14,15
450608,0,0,0,0,0,0,0,0,0,0
450609,0,0,0,0,0,0,0,0,0,0
450610,19,19,19,19,19,19,19,19,29,19
450611,24,24,24,24,24,24,24,24,24,24
450612,30,30,30,30,30,30,30,30,30,30
450613,8,0,3,16,13,11,0,22,0,10
450614,16,15,0,0,0,5,11,16,6,13
450615,15,15,15,15,15,15,15,15,15,15
450616,0,0,0,0,0,0,0,0,0,0
450617,9,9,9,9,9,9,9,9,9,9
450618,15,0,0,0,25,0,7,0,0,0
450619,23,23,23,23,23,23,23,23,23,23
450620,0,0,16,0,0,11,0,0,17,0
450621,0,7,0,0,0,0,0,0,0,0
450622,0,15,0,0,0,13,0,0,0,0
450623,0,0,0,0,0,0,0,13,0,0
450624,0,0,0,0,0,0,0,0,0,0
450625,10,10,10,10,10,10,10,10,10,10
450626,0,0,0,0,0,0,0,20,0,0
450627,19,14,28,0,0,0,0,8,24,0
450628,30,18,18,18,18,18,18,18,18,18
450629,18,18,18,18,18,18,21,18,18,18
450630,12,12,12,12,12,12,12,12,12,12
450631,0,0,0,0,0,0,8,0,0,19
450632,11,11,11,11,11,11,11,11,11,11
450633,13,13,13,13,13,13,13,13,13,13
450634,8,8,6,0,0,0,0,2,0,25
450635,8,11,14,0,22,11,0,22,35,25
450636,26,0,8,5,7,0,0,13,0,26
450637,0,16,0,0,0,0,8,18,0,0
450638,0,0,0,0,0,0,0,0,0,0
450639,0,0,19,21,14,0,11,23,19,22
450640,17,17,17,17,17,17,17,17,17,17
450641,14,14,14,14,14,14,15,14,14,14
450642,0,0,0,0,0,0,0,0,0,0
450643,0,0,15,0,10,12,0,0,0,0
450644,3,14,10,14,0,0,16,4,35,0
450645,0,21,0,10,0,6,16,0,19,0
450646,14,14,14,14,14,14,14,14,14,14
450647,6,6,6,6,6,6,6,6,6,6
450648,24,18,33,7,7,15,7,17,13,10
450649,12,12,12,12,12,12,12,12,12,12
450650,23,23,23,23,23,23,23,23,23,23
450651,0,0,0,21,9,13,0,0,23,0
450652,0,0,0,14,0,0,0,0,0,0
450653,0,0,16,29,0,29,0,0,0,0
450654,0,0,0,14,13,23,0,0,0,0
450655,20,20,20,20,20,20,20,20,20,20
450656,14,14,14,14,14,14,14,14,14,14
450657,9,9,9,9,9,9,9,9,9,9
450658,16,0,0,0,0,0,2,0,0,0
450659,0,0,20,0,12,0,0,0,0,0
450660,0,0,11,30,15,0,11,0,0,0
450661,22,22,22,22,22,22,22,22,22,22
450662,0,0,0,0,0,0,0,0,0,0
450663,20,20,20,20,20,20,20,20,20,20
450664,21,0,15,9,0,0,0,0,20,7
450665,0,0,0,0,0,0,0,0,0,0
450666,20,20,20,20,20,20,20,20,20,20
450667,0,0,0,0,0,0,0,0,0,0
450668,33,33,33,33,33,33,33,33,33,33
450669,28,4,27,20,12,17,29,17,24,22
450670,29,29,29,29,29,29,29,29,29,29
450671,22,22,22,22,22,22,22,22,22,22
450672,0,0,0,0,0,0,0,0,0,0
450673,0,0,0,0,0,0,0,0,0,0
450674,0,0,0,0,0,0,0,0,0,0
450675,11,15,15,25,0,33,28,14,20,0
450676,0,0,0,0,13,5,12,10,0,0
450677,0,0,0,0,0,16,0,0,0,0
450678,7,0,0,0,0,0,0,0,20,0
450679,0,0,0,0,0,0,0,0,0,0
450680,0,17,0,0,0,0,0,22,0,8
450682,0,0,0,0,0,0,0,0,0,20
450683,25,25,25,25,25,25,25,25,25,25
450684,15,15,15,15,15,15,15,15,15,15
450685,0,0,0,17,16,0,17,6,0,0
450686,23,23,23,23,23,23,23,23,23,23
450687,0,31,0,0,0,0,16,0,0,15
450688,10,10,10,10,10,10,10,10,10,10
450689,4,4,4,4,4,4,4,4,4,4
450690,0,0,0,0,0,0,0,0,0,0
450691,26,26,26,26,26,26,26,26,26,26
450692,18,18,18,18,18,18,18,18,18,18
450693,6,17,18,13,11,16,12,17,24,10
450694,7,7,7,18,7,7,7,7,7,7
450695,0,0,0,0,0,0,0,0,0,0
450696,0,0,0,0,0,0,0,2,0,21
450697,0,9,0,0,35,0,0,0,0,11
450698,0,0,0,0,0,12,0,0,0,0
450699,0,0,0,0,0,7,0,0,0,0
450700,0,36,0,0,0,0,27,0,0,0
450701,0,0,0,0,0,0,0,0,9,0
450702,7,7,7,7,7,7,7,7,7,7
450703,0,0,0,7,10,2,31,0,0,0
450704,17,17,17,17,17,26,17,17,17,17
450705,0,10,0,0,0,0,10,0,0,0
450706,0,15,0,0,0,12,0,0,0,0
450707,8,10,22,0,26,0,0,0,34,0
450708,0,0,0,0,0,0,0,0,0,0
450709,13,0,0,0,10,10,21,0,0,0
450710,0,0,0,0,0,0,0,0,0,0
450711,21,21,21,21,21,21,21,21,21,21
450712,22,0,0,0,0,0,0,0,0,0
450713,25,25,25,25,25,25,25,25,25,25
450714,18,8,10,8,8,13,8,8,28,8
450715,27,27,27,27,27,27,27,27,27,27
450716,9,0,0,14,0,18,0,0,0,0
450717,0,0,0,0,0,0,0,0,0,0
450718,14,14,14,14,14,14,14,14,14,14
450719,34,34,34,34,34,34,34,34,34,34
450720,0,0,0,0,0,0,0,0,0,0
450721,25,25,25,25,25,25,25,25,25,25
450722,31,0,18,0,0,8,16,0,26,13
450723,0,0,0,0,0,0,3,0,0,0
450724,0,0,0,0,0,0,0,0,0,7
450725,0,11,7,0,0,11,13,0,0,0
450726,0,7,13,0,0,0,0,0,0,0
450727,11,18,9,0,17,15,20,8,23,28
450728,21,21,21,21,21,21,21,21,21,21
450729,0,29,0,0,0,0,0,0,21,0
450730,0,0,9,0,5,0,0,0,0,0
450731,35,28,28,28,28,28,28,28,28,28
450732,19,19,19,19,19,19,19,19,19,19
450733,4,0,33,0,0,15,26,17,9,9
450734,0,0,0,0,0,0,0,0,0,0
450735,37,37,37,37,37,37,37,37,37,37
450736,14,14,14,14,14,14,14,14,14,14
450737,0,33,0,0,0,0,0,14,0,0
450738,0,0,0,0,0,0,0,0,0,0
450739,0,0,0,0,24,0,0,19,0,3
450740,0,0,0,0,0,0,0,0,0,0
450741,0,0,0,0,0,0,0,0,4,0
450742,0,0,0,0,0,0,5,0,0,0
450743,0,0,0,0,0,0,0,0,0,0
450744,15,0,0,0,20,0,0,0,10,0
450745,3,0,0,20,17,21,0,0,4,0
450746,0,0,0,0,0,0,25,0,0,0
450747,11,11,11,11,11,11,11,11,11,11
450748,0,0,0,0,0,0,0,0,0,0
450749,0,11,0,21,24,13,12,0,0,0
450750,0,0,0,0,0,10,0,21,0,0
450751,0,0,0,0,0,0,0,0,0,0
450752,0,0,27,0,11,0,0,10,25,10
450753,20,31,14,14,12,8,11,26,3,12
450754,18,18,23,18,18,18,18,18,18,18
450755,0,0,0,32,0,0,22,0,0,0
450756,0,0,0,0,0,0,0,0,0,0
450757,18,18,18,18,18,18,18,18,18,18
450758,12,0,0,0,0,0,10,5,9,0
450759,24,24,24,24,24,24,24,24,24,24
450760,31,11,0,11,22,19,5,3,4,28
450761,14,13,32,3,18,17,11,0,9,23
450762,26,26,26,26,26,26,26,26,26,26
450763,17,17,17,17,17,17,17,17,17,18
450764,0,0,17,9,22,0,0,14,0,0
450765,29,29,29,29,29,29,29,29,29,29
450766,0,0,19,0,0,0,0,0,0,0
450767,12,0,0,0,28,0,0,0,0,0
450768,0,0,0,0,0,0,0,0,0,0
450769,0,0,0,0,0,0,0,0,25,15
450770,0,0,0,0,0,20,0,0,0,21
450771,20,20,20,20,20,20,20,20,29,20
450772,0,0,42,9,26,13,14,0,0,0
450773,25,25,25,25,25,25,25,25,25,25
450774,12,12,12,12,12,12,12,15,17,12
450775,0,8,0,0,0,0,0,11,7,0
450776,25,8,0,0,4,0,18,18,18,8
450777,7,7,7,7,7,7,7,7,7,7
450778,15,46,0,0,0,12,27,11,12,12
450779,0,11,0,0,0,0,0,0,0,0
450780,33,33,33,33,33,33,33,40,33,33
450781,14,14,14,14,14,22,14,14,14,14
450782,27,27,27,27,27,27,27,27,27,27
450783,31,17,17,17,17,18,17,17,20,17
450784,23,40,40,29,16,26,19,17,13,21
450785,5,5,5,5,5,5,5,28,5,5
450786,0,0,0,0,0,0,0,0,0,0
450787,22,22,22,22,22,22,22,22,22,22
450788,9,9,9,9,9,9,9,9,9,9
450789,3,3,14,0,0,0,23,0,0,4
450790,9,0,0,9,0,0,32,30,12,0
450791,8,0,7,0,10,0,0,17,10,15
450792,27,27,27,27,27,27,27,27,27,27
450793,0,8,19,0,0,0,0,0,0,0
450794,8,21,29,19,16,0,26,18,0,41
450795,0,33,0,0,29,0,0,0,18,5
450796,0,0,0,5,0,0,15,0,0,0
450797,47,47,47,47,47,47,47,47,47,47
450798,5,5,5,5,5,5,5,5,5,5
450799,15,15,24,15,15,15,15,15,22,15
450800,0,0,0,0,0,0,0,0,0,0
450801,0,0,0,0,0,0,0,0,25,0
450803,8,0,12,13,0,0,30,20,0,4
450804,26,26,26,26,26,26,26,26,26,26
450805,0,0,0,0,15,0,0,0,0,0
450806,13,0,0,0,0,17,22,0,14,0
450807,9,9,9,9,9,9,9,9,9,9
450808,0,0,0,0,0,0,0,0,0,0
450809,25,25,25,25,25,25,25,25,25,25
450810,28,8,8,8,8,8,8,8,15,8
450811,0,0,0,0,0,0,0,0,0,0
450812,6,6,6,6,6,6,6,6,6,6
450813,0,0,0,15,0,0,0,0,12,4
450814,10,0,0,18,36,39,0,6,0,0
450815,12,15,12,12,15,26,23,12,12,12
450816,10,10,10,10,10,10,10,10,10,10
450817,14,0,0,0,14,0,14,18,26,8
450818,24,6,6,6,6,6,8,6,6,6
450819,41,41,41,41,41,41,41,41,41,41
450820,0,0,0,0,0,0,0,0,0,0
450821,27,0,0,21,0,16,15,0,5,0
450822,0,0,0,22,13,0,28,21,8,0
450823,0,0,17,0,0,0,0,0,0,16
450824,22,22,22,22,22,22,22,22,40,36
450825,0,0,0,0,0,0,0,0,0,0
450826,0,0,0,0,0,0,0,0,0,0
450827,18,18,18,18,18,18,18,18,18,18
450828,0,0,16,0,0,0,0,0,0,0
450829,0,8,0,15,9,29,0,9,19,0
450830,23,23,23,23,23,23,23,23,23,23
450831,8,8,8,8,8,8,8,8,8,8
450832,24,31,24,24,24,24,24,24,24,24
450833,0,0,0,20,0,0,0,13,0,0
450834,14,14,14,14,14,14,14,14,14,14
450835,11,35,0,15,33,42,22,14,3,24
450836,0,0,0,0,0,0,0,0,0,0
450837,13,13,13,13,13,13,13,13,13,13
450838,0,0,0,0,0,11,10,0,0,0
450839,5,0,5,26,0,0,0,0,12,25
450840,0,0,0,0,0,0,0,0,0,0
450841,24,25,44,15,34,24,35,19,9,12
450842,20,0,0,22,0,30,0,8,0,17
450843,12,29,0,3,0,0,0,0,0,4
450844,0,0,0,0,0,0,3,0,0,0
450845,0,0,0,0,13,0,0,0,0,0
450846,0,0,0,0,0,0,0,0,0,0
450847,0,0,0,0,22,11,15,0,20,0
450848,18,18,18,18,18,18,18,18,18,18
450849,17,40,17,23,17,17,17,17,18,17
450850,51,0,0,0,0,0,0,10,0,0
450851,17,0,10,0,0,30,18,23,0,15
450852,32,32,32,32,32,32,32,32,32,32
450853,25,0,14,21,10,0,24,30,25,0
450854,17,0,17,0,0,19,0,0,0,0
450855,0,0,0,0,0,0,8,0,0,0
450856,26,0,0,0,0,0,14,0,0,0
450857,0,5,4,20,0,16,17,0,7,0
450858,0,20,0,0,0,0,0,0,7,0
450859,38,38,38,38,38,38,38,38,38,38
450860,0,0,0,0,0,0,0,0,0,0
450861,24,24,24,24,24,24,24,24,24,24
450862,0,27,0,11,21,0,0,26,16,23
450863,9,0,18,0,15,30,0,27,14,0
450864,9,9,9,9,9,9,9,9,9,9
450865,18,46,18,18,18,18,18,18,18,18
450866,0,29,0,0,0,3,0,0,0,0
450867,0,16,0,0,0,0,0,0,0,0
450868,0,0,0,26,24,8,8,0,29,0
450869,0,0,0,0,0,0,0,0,0,0
450870,0,0,0,0,0,0,0,0,0,17
450871,17,10,0,9,8,17,16,0,0,0
450872,18,0,0,0,15,0,0,9,0,0
450873,0,0,0,0,0,0,0,0,0,0
450874,0,0,0,0,0,0,0,0,0,0
450875,7,0,14,13,21,21,7,0,0,12
450876,16,0,36,0,6,0,11,17,0,14
450877,8,8,8,8,8,8,8,8,8,8
450878,15,15,15,15,15,15,15,15,15,15
450879,14,14,14,14,14,14,14,14,14,14
450880,10,0,18,0,0,0,0,0,0,0
450881,20,20,20,20,20,20,20,20,20,20
450882,14,11,26,17,11,18,22,11,23,25
450883,0,0,0,0,0,0,0,0,0,0
450884,14,14,14,14,14,14,14,14,14,14
450885,0,16,0,27,2,0,0,20,0,0
450886,5,5,5,5,5,12,5,5,5,5
450887,0,0,0,0,0,0,0,0,0,0
450888,0,0,0,7,0,0,0,0,0,0
450889,0,0,24,0,0,0,22,0,0,0
450890,0,0,0,0,0,0,0,0,0,0
450891,0,22,13,0,0,9,0,0,0,28
450892,0,0,0,0,0,0,0,0,0,0
450893,8,8,8,8,8,8,8,8,8,8
450894,25,25,25,25,25,25,25,25,25,25
450895,0,0,0,0,0,2,17,0,0,0
450896,0,0,23,0,22,0,26,10,0,0
450897,0,17,9,0,0,8,17,0,0,0
450898,15,15,15,15,15,15,15,15,15,15
450899,9,9,9,9,9,9,9,9,9,9
450900,0,17,16,23,16,0,0,0,0,0
450901,0,0,0,0,0,0,0,0,0,0
450902,19,19,19,19,19,19,19,19,19,19
450903,11,0,23,0,0,14,0,0,0,0
450904,0,0,0,15,0,0,0,0,0,0
450905,5,5,5,9,5,5,24,5,5,13
450906,0,0,0,2,0,0,0,0,0,4
450907,14,14,14,14,14,14,14,14,14,14
450908,20,0,19,6,14,13,0,0,0,0
450909,0,31,0,8,17,22,24,15,0,7
450910,16,16,16,16,16,16,16,16,16,16
450911,33,33,33,33,33,33,33,33,33,33
450912,20,20,20,20,20,20,20,20,20,20
450913,8,19,26,24,5,17,15,0,23,0
450914,16,24,13,7,0,0,0,0,0,0
450915,0,0,0,0,0,0,0,0,0,0
450916,0,0,0,0,0,0,0,0,0,10
450917,8,8,8,8,8,8,8,8,8,8
450918,0,8,0,0,0,0,0,0,0,0
450919,18,15,9,16,7,0,17,17,13,0
450920,29,29,29,29,29,29,29,29,29,29
450921,21,21,21,21,21,21,21,21,21,21
450922,28,28,28,28,28,28,28,28,28,28
450923,16,16,16,16,16,16,16,16,16,16
450924,0,0,2,0,0,0,0,0,0,0
450925,0,25,0,0,0,17,0,0,0,0
450926,21,27,19,18,5,7,15,22,12,11
450927,11,11,24,11,18,22,11,11,20,13
450928,12,35,12,12,12,12,12,12,19,12
450929,0,0,0,0,0,0,0,0,6,0
450930,29,29,29,29,29,29,29,29,29,29
450931,0,0,4,0,0,0,0,0,0,0
450932,0,17,0,0,0,13,0,0,22,26
450933,0,0,22,0,0,0,0,0,0,0
450934,5,5,5,5,5,5,5,5,5,5
450935,0,0,0,0,0,0,22,0,18,0
450936,0,24,0,5,0,14,0,0,0,0
450937,7,23,0,16,8,0,27,11,0,13
450938,0,0,0,19,13,0,12,0,8,0
450939,0,0,0,0,0,0,0,0,0,0
450940,33,33,33,33,33,33,33,33,33,33
450941,0,0,0,0,0,0,10,0,0,0
450942,0,0,0,17,0,33,0,0,9,0
450943,4,16,4,4,4,4,4,4,4,4
450944,23,23,35,30,23,23,23,23,23,23
450945,33,21,21,21,21,21,21,21,21,21
450946,0,0,0,0,0,0,0,0,0,0
450947,26,26,26,26,26,26,26,26,26,26
450948,0,0,0,0,0,0,0,0,0,0
450949,0,0,0,0,0,0,0,0,0,0
450950,20,20,20,23,26,30,20,37,20,25
450951,9,0,0,0,0,0,4,18,16,0
450952,9,0,7,23,10,16,25,0,12,15
450953,0,0,0,16,17,11,24,0,9,26
450954,22,22,22,28,22,22,22,22,22,22
450955,33,12,0,15,23,20,32,14,0,0
450956,19,21,0,0,0,15,0,0,31,0
450957,13,13,13,13,13,13,13,13,13,13
450958,22,22,22,22,22,22,22,22,22,22
450959,0,0,12,11,0,10,6,0,0,0
450960,16,16,16,16,16,16,16,16,16,16
450961,0,0,0,0,0,0,0,0,2,0
450962,0,0,0,0,0,0,0,0,0,0
450963,32,32,32,32,32,32,32,32,32,32
450964,21,21,21,21,21,21,21,21,31,21
450965,0,0,0,0,0,13,0,0,0,0
450966,0,0,0,24,0,0,7,0,0,4
450967,16,24,16,16,16,16,32,16,16,16
450968,10,10,17,10,10,21,27,10,10,10
450969,0,0,11,20,0,11,0,0,0,10
450970,0,0,12,0,0,0,0,0,0,24
450971,0,0,0,0,0,0,0,0,0,0
450972,0,0,16,0,31,7,20,10,20,11
450973,0,16,0,0,28,0,0,0,26,0
450974,0,0,0,0,0,0,0,22,0,0
450975,0,0,2,0,0,0,0,0,0,0
450976,0,0,0,0,0,0,2,0,0,0
450977,0,0,0,0,0,0,0,0,0,0
450978,25,10,16,32,22,9,11,17,20,3
450979,31,31,31,31,31,31,31,33,31,31
450980,29,29,29,29,29,29,29,29,29,29
450981,0,0,0,0,0,0,0,18,11,0
450982,10,10,10,10,10,10,10,10,10,10
450983,8,8,8,8,8,8,8,8,8,8
450984,27,27,27,27,27,27,27,27,27,27
450985,0,0,6,0,0,0,0,0,21,0
450986,0,0,0,17,14,0,9,18,9,10
450987,0,0,0,0,0,0,0,9,0,0
450988,0,0,0,0,0,0,0,0,3,0
450989,0,0,0,0,20,13,0,0,0,0
450990,0,0,0,0,0,0,0,0,0,0
450991,24,24,24,24,24,24,24,24,24,24
450992,0,0,0,0,0,0,10,14,0,0
450993,18,18,18,18,18,18,18,18,18,18
450994,32,14,0,21,11,20,0,23,0,16
450995,0,0,0,0,8,0,5,0,0,8
450996,0,0,0,0,0,0,0,0,0,0
450997,37,37,37,37,37,37,37,37,37,37
450998,0,0,0,0,0,0,0,0,0,0
450999,39,39,39,39,39,39,39,39,39,39
451000,12,30,14,22,23,20,18,13,23,23
451001,0,0,0,0,0,0,0,0,0,0
451002,17,0,0,0,0,0,0,0,0,0
451003,0,0,0,0,19,13,0,0,31,0
451004,11,35,17,26,0,0,0,0,16,0
451005,0,0,0,23,0,0,0,0,19,0
451006,18,18,18,18,18,18,18,18,18,18
451007,0,0,0,0,0,0,0,0,0,0
451008,29,29,29,29,29,29,29,29,29,29
451009,18,18,18,18,18,18,18,18,18,18
451010,0,25,0,0,0,20,0,0,11,19
451011,14,14,14,14,15,14,14,15,14,14
451012,0,0,6,16,22,0,0,0,0,0
451013,14,14,14,14,14,14,14,14,14,14
451014,0,0,19,0,0,0,0,0,25,0
451015,0,0,0,0,0,0,0,0,0,0
451016,15,29,13,58,27,17,30,8,17,8
451017,20,20,20,20,20,20,20,20,20,20
451018,11,43,0,0,0,0,2,0,0,9
451019,14,0,14,0,0,10,0,22,0,0
