ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
510626,0,0,0,0,0,0,0,0,0,0
510627,17,17,17,17,17,17,17,17,17,17
510628,0,0,0,0,0,0,0,0,0,0
510629,0,0,0,0,0,0,0,28,0,0
510630,0,0,0,0,0,0,0,0,0,0
510631,6,6,6,6,6,6,6,6,6,6
510632,11,11,11,11,11,11,11,11,11,11
510633,29,29,29,29,29,29,29,29,29,29
510634,12,12,12,12,12,12,12,12,12,12
510635,0,0,0,0,0,0,0,0,0,9
510636,35,35,35,35,35,35,35,35,35,35
510637,0,0,0,0,0,0,0,0,0,0
510638,0,0,0,0,0,0,0,0,0,0
510639,16,16,16,16,16,16,16,16,16,16
510640,27,27,27,27,27,27,27,27,27,27
510641,0,0,0,0,0,0,0,0,0,0
510642,18,0,0,5,0,17,22,0,26,19
510643,2,2,2,2,2,2,2,2,2,2
510644,0,0,0,0,1,0,0,0,0,0
510645,0,0,0,17,0,0,0,0,0,0
510646,8,0,20,27,4,13,8,12,22,37
510647,0,0,0,0,0,0,0,0,0,0
510648,18,6,6,11,9,14,31,5,2,0
510649,0,0,0,0,0,0,0,0,0,0
510650,0,0,0,0,0,0,0,0,0,0
510651,0,13,0,0,0,0,0,9,0,0
510652,0,0,0,0,19,0,11,0,6,0
510653,13,13,13,13,13,13,14,31,13,13
510654,0,0,0,0,0,0,0,0,0,0
510655,0,0,0,0,0,0,0,0,0,0
510656,0,0,0,0,0,0,0,0,0,0
510657,0,0,0,0,0,0,0,0,0,0
510658,0,0,0,0,0,0,0,0,0,0
510659,0,0,0,0,0,0,0,0,0,0
510660,14,14,14,14,14,14,14,14,14,14
510661,10,10,10,10,10,10,10,10,10,10
510662,16,16,16,16,16,16,16,16,16,16
510663,0,0,0,0,0,0,0,0,0,0
510664,13,0,0,0,0,19,0,0,0,0
510665,12,12,12,12,12,12,12,12,12,12
510666,0,0,0,0,0,0,0,0,0,0
510668,0,0,0,0,0,0,0,0,20,0
510669,0,0,0,0,16,0,0,16,9,0
510670,24,24,24,24,24,24,24,24,24,24
510671,0,0,0,0,0,0,0,0,0,0
510672,0,0,0,0,18,0,30,8,0,30
510673,0,0,0,0,0,5,0,0,0,3
510674,0,11,15,10,0,11,8,0,7,6
510675,3,3,3,3,3,3,3,3,3,3
510676,8,8,8,8,8,8,8,8,8,8
510677,0,0,24,0,0,15,0,0,0,5
510678,17,17,17,17,17,17,17,17,17,17
510679,0,0,0,14,0,0,13,0,0,0
510680,22,0,0,0,15,0,0,0,0,0
510681,7,0,0,16,0,0,0,0,0,0
510682,0,0,0,0,0,0,0,0,0,0
510683,0,0,0,19,0,0,0,0,0,0
510684,0,4,0,0,0,0,0,0,0,0
510685,0,0,0,0,0,0,0,0,0,0
510686,0,0,12,0,0,0,0,0,0,0
510687,19,1,31,12,22,0,21,16,0,27
510688,6,19,23,24,3,2,22,9,11,18
510689,0,16,0,5,33,0,0,15,0,0
510690,0,0,0,0,0,0,0,0,0,0
510691,0,0,0,0,2,0,0,0,0,0
510692,0,0,0,0,0,0,0,0,0,0
510693,20,20,20,20,20,20,20,20,20,20
510694,1,1,1,1,1,1,17,1,1,1
510695,6,0,0,0,0,0,0,0,0,0
510696,0,9,0,3,4,2,6,5,11,7
510697,0,0,0,0,0,0,0,0,0,0
510698,34,0,0,0,0,0,0,0,0,0
510699,5,13,0,0,10,22,0,0,0,0
510700,17,21,0,24,24,36,35,0,0,15
510701,14,15,26,21,23,58,7,18,20,16
510702,2,2,2,2,2,2,2,2,2,2
510703,0,0,0,0,0,0,0,0,0,0
510704,19,19,19,19,19,19,19,19,19,19
510705,0,0,0,0,0,0,0,0,0,0
510706,0,0,0,0,0,0,0,0,0,0
510707,6,15,15,26,22,23,12,12,5,18
510708,23,23,23,23,23,23,23,23,23,23
510709,22,22,22,22,22,22,22,22,22,22
510710,12,19,0,19,15,0,0,12,0,0
510711,0,0,0,23,0,0,0,0,0,0
510712,0,0,0,0,0,0,0,0,0,0
510713,38,38,38,38,38,38,38,38,38,38
510714,0,0,0,0,0,0,0,0,0,0
510715,0,0,0,0,0,7,0,0,0,0
510716,0,0,0,0,0,0,0,0,0,0
510717,0,0,0,0,0,0,0,0,0,0
510718,0,0,0,0,0,0,0,0,0,0
510719,0,0,0,0,0,0,0,0,0,0
510720,0,16,0,0,0,0,0,0,0,0
510721,0,0,0,0,0,0,0,0,0,0
510722,0,0,0,0,0,0,0,0,0,0
510723,0,0,0,0,0,0,0,0,0,0
510724,0,0,8,0,29,0,0,0,0,0
510725,0,0,0,0,0,0,13,0,0,0
510726,14,2,2,2,2,2,2,20,22,2
510727,16,20,19,0,23,0,0,0,0,4
510728,10,10,10,10,10,10,10,10,10,10
510729,0,0,0,0,0,0,0,0,0,0
510730,19,19,19,19,19,19,19,19,19,19
510731,0,3,0,0,0,0,13,0,0,15
510732,23,29,13,7,21,7,39,11,15,31
510733,0,0,0,0,0,0,0,0,0,0
510734,0,0,0,0,13,0,0,0,0,0
510735,0,0,0,0,0,0,0,0,0,0
510736,0,10,4,0,0,0,4,0,0,0
510737,0,0,0,0,0,0,0,0,0,0
510738,23,7,0,0,0,0,23,0,0,14
510739,0,0,0,0,0,0,0,0,0,0
510740,19,19,19,19,19,19,19,19,19,19
510741,0,0,0,0,0,0,0,0,0,0
510742,0,0,0,0,0,0,0,0,0,0
510743,0,0,0,0,0,0,0,0,0,0
510744,15,15,15,15,15,15,15,15,15,15
510745,16,16,16,16,16,16,16,16,16,16
510746,14,0,0,0,0,0,28,0,0,0
510747,0,0,0,0,0,0,0,0,0,0
510748,14,14,14,14,14,14,14,14,14,14
510749,0,0,0,40,0,0,0,0,0,0
510750,0,0,0,15,26,0,0,0,0,0
510751,0,0,0,0,0,0,0,0,0,0
510752,0,0,0,0,0,0,28,0,0,0
510753,13,24,24,0,26,10,12,13,19,11
510754,0,0,0,0,0,0,0,0,0,0
510755,1,1,1,1,1,1,1,1,1,1
510756,0,0,0,0,0,0,0,0,0,0
510757,0,0,0,0,0,0,0,0,0,0
510758,0,0,0,6,0,0,0,0,0,0
510759,0,14,0,0,0,0,0,0,0,0
510760,0,0,0,2,13,0,0,0,0,0
510761,9,0,0,0,0,0,0,0,0,0
510762,21,21,21,21,21,21,21,21,21,21
510763,6,24,11,22,11,13,7,15,3,26
510764,18,0,0,0,0,0,0,0,0,0
510765,0,0,0,15,0,0,0,0,28,0
510766,0,0,0,0,0,0,0,0,0,0
510767,0,0,0,0,0,0,0,0,0,0
510768,13,0,0,0,0,0,8,0,0,0
510769,9,19,27,2,0,3,13,12,21,0
510770,0,0,0,0,0,0,0,0,0,0
510771,16,16,16,16,16,16,16,16,16,16
510772,0,0,17,0,0,0,0,0,0,0
510773,0,0,18,0,0,0,0,12,28,0
510774,0,0,0,0,0,0,0,0,0,0
510775,0,0,0,0,0,0,0,0,0,0
510776,0,0,0,0,0,0,0,0,0,0
510777,0,0,0,12,0,0,13,0,0,0
510778,21,20,10,18,10,6,9,25,23,18
510779,12,12,12,12,12,12,12,12,12,12
510780,16,33,16,16,19,24,18,16,16,16
510781,0,0,0,0,19,0,0,0,0,0
510782,25,20,0,17,17,0,18,0,15,0
510783,0,0,0,0,0,0,0,0,0,0
510784,0,0,0,0,0,0,0,9,0,0
510785,0,0,0,0,0,0,0,0,0,0
510786,0,0,0,0,0,0,0,0,0,0
510787,0,0,0,0,9,0,12,0,12,0
510788,0,0,0,0,0,0,0,0,0,0
510789,0,0,0,0,0,0,0,0,0,0
510790,0,0,0,0,23,0,24,0,0,0
510791,0,0,0,0,0,0,0,0,0,0
510792,16,16,16,16,16,16,16,16,16,16
510793,0,0,30,0,0,0,0,0,0,0
510794,0,0,0,0,0,0,0,0,0,0
510795,0,0,0,0,0,0,0,0,0,0
510796,0,0,0,0,0,0,0,0,0,0
510797,0,30,30,0,4,11,35,0,0,0
510798,0,0,0,0,0,0,0,0,0,0
510799,23,17,0,0,0,0,0,31,11,0
510800,0,0,0,0,0,0,0,0,0,0
510801,0,0,0,0,0,0,0,0,0,0
510802,14,14,14,14,14,14,14,14,14,14
510803,0,0,0,0,0,0,0,0,0,0
510804,33,33,33,33,33,33,33,33,33,33
510805,0,0,0,0,0,0,0,0,0,0
510806,22,22,22,22,22,22,22,22,22,22
510807,0,0,21,0,0,0,0,0,0,0
510808,14,14,14,14,14,14,14,14,14,14
510809,24,24,24,24,24,24,24,24,24,24
510810,0,0,0,0,14,4,0,0,0,0
510811,0,0,0,0,0,0,0,0,0,0
510812,11,0,13,0,0,0,0,0,0,0
510813,33,33,33,33,33,33,33,33,33,33
510814,12,17,12,11,0,4,23,17,15,28
510815,31,19,3,34,14,20,14,47,16,30
510816,0,0,0,0,0,0,0,0,0,0
510817,0,0,0,0,0,0,0,0,0,0
510818,0,0,10,0,0,0,0,13,0,0
510819,0,0,0,0,0,0,0,25,0,19
510820,0,0,0,0,0,0,0,0,0,0
510821,0,0,0,0,0,0,0,0,0,0
510822,0,0,0,0,0,0,0,0,0,0
510823,0,0,0,0,0,0,0,0,0,0
510824,0,0,0,0,0,14,0,0,0,0
510825,0,0,0,0,0,0,0,0,0,0
510826,0,0,0,0,0,0,0,0,0,17
510827,4,4,4,4,4,4,4,4,4,4
510828,10,0,0,0,0,0,0,0,0,0
510829,0,0,0,0,12,0,0,0,0,0
510830,0,32,20,9,0,0,18,13,0,18
510831,33,5,0,9,11,13,17,4,16,4
510832,0,0,22,0,0,22,17,15,9,26
510833,0,0,0,0,0,0,0,0,0,0
510834,0,0,0,0,0,0,0,0,0,0
510835,0,0,0,0,0,0,0,0,0,0
510836,27,27,27,27,27,27,27,27,27,27
510837,0,0,0,0,0,0,0,0,0,0
510838,14,0,0,0,0,0,0,0,0,0
510839,0,0,0,0,0,0,0,0,0,0
510840,0,0,0,0,0,0,0,0,0,0
510841,0,16,23,0,0,0,0,30,0,0
510842,0,0,0,0,0,0,0,0,0,0
510843,0,30,0,38,0,0,11,0,0,0
510844,0,0,0,0,0,0,0,0,0,0
510845,30,0,16,0,13,0,0,0,0,0
510846,21,21,21,21,21,21,21,21,21,21
510847,0,2,0,0,0,0,0,0,0,0
510848,0,0,0,0,0,0,0,0,0,0
510849,0,0,0,0,0,0,0,0,0,0
510850,0,0,0,0,6,0,0,0,0,0
510851,0,0,16,0,0,0,0,0,13,9
510852,8,32,0,11,25,14,26,12,19,16
510853,0,0,0,0,0,0,0,0,0,0
510854,0,0,0,0,0,0,0,0,0,0
510855,22,22,22,22,22,22,22,22,22,22
510856,24,24,24,24,24,24,24,24,24,24
510857,0,0,0,0,0,0,0,0,0,0
510858,0,0,0,0,0,0,0,0,0,0
510859,0,0,0,0,0,0,0,0,0,0
510860,0,0,15,0,0,0,0,13,0,0
510861,0,0,0,13,0,0,0,0,0,18
510862,0,0,0,0,0,0,0,0,0,0
510863,0,0,0,0,0,0,0,0,0,0
510864,0,0,0,0,0,0,0,0,0,0
510865,0,0,0,0,0,0,19,0,0,0
510866,0,0,0,0,0,0,0,0,0,0
510867,0,0,0,0,0,0,0,0,0,0
510868,4,4,4,4,4,4,4,4,4,4
510869,0,0,0,0,0,0,0,0,0,0
510870,0,0,0,0,0,4,0,0,0,0
510871,0,0,0,0,16,0,0,11,0,0
510872,0,0,0,0,0,0,0,0,0,0
510873,0,0,0,0,0,0,0,0,0,0
510874,0,0,0,0,0,0,0,0,0,0
510875,35,35,35,35,35,35,35,35,35,35
510876,0,0,0,0,0,0,0,0,0,0
510877,0,0,0,0,0,0,0,0,0,0
510878,0,0,0,0,0,0,0,0,0,15
510879,26,0,0,16,0,0,0,0,0,0
510880,0,0,0,0,0,0,0,0,0,0
510881,19,20,23,11,17,8,21,16,10,19
510882,0,0,0,0,0,0,0,0,0,0
510883,0,0,17,19,13,19,26,11,23,0
510884,18,18,18,18,18,18,18,18,18,18
510885,1,1,1,1,1,1,1,1,1,1
510886,0,0,0,0,0,0,0,0,0,0
510887,0,0,0,0,0,0,0,0,0,0
510888,0,0,0,0,0,0,0,0,0,15
510889,0,0,0,0,0,0,0,0,0,0
510890,0,0,0,0,0,18,0,0,0,0
510891,0,0,0,0,0,0,0,0,0,0
510892,0,0,0,0,0,0,0,0,0,0
510893,6,0,0,15,0,13,19,25,9,0
510894,0,0,0,0,0,0,0,0,0,0
510895,29,29,29,29,29,29,29,29,29,29
510896,0,0,16,0,0,0,0,0,0,0
510897,0,0,0,0,0,0,0,0,0,0
510898,0,0,0,0,0,0,0,0,0,0
510899,10,20,0,0,0,0,0,5,0,0
510900,0,0,0,0,0,0,0,0,0,0
510901,0,0,0,0,0,0,0,12,0,0
510902,0,0,0,0,0,0,0,0,0,0
510903,0,0,0,0,0,9,0,0,0,0
510904,0,0,0,0,0,0,0,0,0,0
510905,15,10,18,20,7,8,20,8,27,12
510906,8,6,5,14,11,0,0,0,13,0
510907,0,0,0,0,0,0,0,0,0,0
510908,0,13,14,13,16,23,0,23,26,8
510909,13,12,9,11,13,11,18,16,11,19
510910,0,0,0,0,0,0,0,0,0,0
510911,0,0,0,0,0,0,0,0,0,0
510912,14,14,36,16,14,26,14,14,14,14
510914,0,0,0,0,0,0,0,0,0,0
510915,0,0,0,0,0,0,0,0,0,0
530001,17,17,17,17,17,17,17,17,17,17
530002,0,0,0,0,8,0,0,0,15,0
530003,0,0,0,0,0,0,0,0,0,0
530004,17,17,17,17,17,17,17,17,17,17
530005,0,0,0,0,0,0,0,0,0,0
530006,10,15,15,16,0,10,0,0,0,0
530007,9,9,9,9,9,9,9,9,9,9
530008,26,0,32,22,0,0,10,0,0,0
530009,0,0,0,0,0,0,0,0,0,0
530010,0,0,0,0,0,0,0,0,0,0
530011,0,0,0,0,0,0,0,0,0,0
530012,32,32,32,32,32,32,32,32,32,32
530013,19,0,33,12,0,0,22,0,0,31
530014,0,0,0,0,0,0,0,0,0,0
530015,0,0,0,7,0,0,0,10,0,0
530016,17,17,17,17,17,17,17,17,17,17
530018,15,0,0,21,0,0,0,17,0,26
530020,16,16,16,16,16,16,16,16,16,16
530021,0,0,0,0,0,0,0,0,0,0
530022,6,13,21,0,17,0,0,9,11,37
530023,0,25,25,10,0,0,0,0,0,0
530024,0,0,0,0,0,25,0,0,12,0
530025,0,0,0,0,0,13,0,13,0,0
530026,0,0,0,0,0,0,0,0,0,0
530028,24,24,24,24,24,24,24,24,24,24
530030,15,15,15,15,15,15,15,15,15,15
530032,12,0,0,0,0,0,0,10,0,29
530033,22,0,0,0,18,12,12,12,0,0
530034,0,0,0,0,0,0,0,0,0,0
530035,0,0,13,6,0,0,3,26,0,0
530036,14,14,14,14,14,14,14,14,14,14
530037,10,10,10,10,10,10,10,10,10,10
530038,0,0,0,0,0,0,0,0,0,0
530039,0,0,0,0,0,0,0,0,0,0
530040,0,16,0,8,13,0,0,0,0,10
530041,7,7,7,7,7,7,7,7,7,7
530042,0,0,0,0,18,8,0,0,13,0
530043,25,25,25,25,25,25,25,25,25,25
530044,0,0,0,0,0,0,0,11,0,0
530045,24,24,24,24,24,24,24,24,24,24
530046,16,19,3,3,3,3,3,3,3,3
530047,32,19,0,0,0,0,8,0,11,0
530048,22,15,11,17,22,23,19,36,13,0
530049,0,0,0,0,0,0,0,0,0,0
530051,0,0,0,0,0,0,0,0,0,0
530052,10,13,28,21,16,16,11,12,24,19
530053,0,0,0,0,0,0,0,0,0,0
530054,22,22,22,22,22,22,22,22,22,22
530055,0,0,11,0,18,0,0,30,6,0
530056,0,0,0,0,0,0,0,0,0,0
530057,0,0,0,0,0,0,0,0,0,0
530058,8,18,0,15,0,0,0,21,0,0
530059,0,10,0,0,0,0,0,0,0,0
530060,22,22,22,22,22,22,22,22,22,22
530061,0,0,0,0,20,17,13,0,0,10
530062,0,0,0,0,0,0,0,0,0,0
530063,27,27,27,27,27,27,27,27,27,27
530064,0,0,0,0,0,0,0,0,0,16
530065,13,0,0,0,0,0,0,0,0,5
530066,19,19,19,19,19,19,19,19,19,19
530067,0,0,0,0,0,0,0,0,0,0
530068,18,18,18,18,18,18,18,18,18,18
530069,0,0,0,0,0,0,0,0,0,0
530070,0,0,1,0,0,0,17,0,0,0
530071,16,0,20,16,0,0,0,24,24,21
530072,19,19,19,19,19,19,19,19,19,19
530073,0,0,0,0,0,0,0,0,0,0
530074,17,17,17,17,17,17,17,17,17,17
530075,0,9,0,21,8,0,11,17,22,0
530076,0,0,0,0,0,0,0,0,0,0
530077,0,0,0,0,0,0,0,0,0,0
530078,34,34,34,34,34,34,34,34,34,34
530079,0,0,0,14,0,32,0,0,0,8
530080,0,0,0,0,0,0,0,0,0,0
530081,0,0,0,0,0,0,0,0,0,0
530082,0,0,10,0,0,0,0,7,12,0
530083,0,0,0,0,10,0,0,13,0,0
530084,28,0,0,0,0,21,10,0,0,0
530085,0,23,0,0,0,0,8,0,0,0
530087,0,0,0,0,0,0,7,0,0,0
530088,0,0,0,0,0,0,0,0,0,0
530089,0,0,0,0,0,0,0,0,0,0
530090,25,0,0,0,7,0,0,17,0,10
530091,0,0,0,0,0,0,0,0,0,0
530092,28,33,30,23,17,10,0,22,0,12
530093,0,0,0,0,0,0,0,0,0,0
530094,0,0,0,0,0,0,18,0,0,0
530096,0,0,0,0,0,0,0,0,0,0
530097,0,0,0,0,6,0,0,0,0,0
530098,21,21,21,21,21,21,21,21,21,21
530099,25,25,25,25,25,25,25,25,25,25
530100,0,0,0,0,0,0,0,0,0,0
530101,17,17,17,17,17,17,17,17,17,17
530102,0,0,0,0,0,0,0,0,0,0
530103,6,6,13,14,8,11,6,26,13,7
530104,7,0,0,19,0,0,0,14,0,7
530105,11,0,15,14,24,12,0,9,15,0
530106,0,0,0,0,0,0,0,0,0,0
530107,0,26,37,0,0,0,12,14,12,0
530109,0,0,0,0,7,0,0,0,0,23
530110,0,0,0,0,0,0,0,0,0,0
530111,0,0,0,0,0,0,0,0,0,0
530112,0,0,0,0,0,0,0,0,0,0
530113,0,0,24,0,0,0,25,18,12,14
530114,9,0,0,30,0,0,0,0,0,14
530115,0,0,0,0,0,0,0,0,0,0
530116,19,19,19,19,19,19,19,19,19,19
530117,0,28,0,31,0,0,0,12,0,28
530119,0,0,12,0,9,12,15,0,0,0
530120,0,0,0,0,0,4,0,0,0,0
530121,0,0,0,0,0,0,0,0,0,0
530122,19,19,19,19,19,19,19,19,19,19
530123,25,38,0,0,27,0,0,0,0,0
530124,0,0,0,0,0,0,0,0,0,0
530125,14,14,14,14,14,14,14,14,14,14
530126,0,0,0,14,18,0,0,17,0,24
530128,0,0,0,0,0,0,0,0,0,0
530129,0,0,0,0,18,24,0,0,0,0
530130,0,0,0,0,0,0,0,0,0,0
530131,0,0,0,0,0,0,0,0,0,0
530132,0,0,0,0,0,0,0,0,0,0
530133,0,0,0,0,0,0,0,0,0,0
530134,0,0,0,0,0,0,0,0,0,0
530135,0,0,0,19,0,0,0,0,19,0
530136,19,19,19,19,19,19,19,19,19,19
530137,0,0,0,0,0,0,14,0,0,0
530138,14,14,14,14,14,14,14,14,14,14
530139,0,0,0,6,0,0,0,0,0,0
530140,0,0,0,0,18,11,0,0,9,0
530141,0,0,0,0,0,0,0,0,0,0
530142,27,27,27,27,27,27,27,27,27,27
530143,20,6,0,32,0,17,4,7,4,3
530144,22,22,22,22,22,22,22,22,22,22
530145,32,32,32,32,32,32,32,32,32,32
530146,12,12,12,12,12,12,12,12,12,12
530148,0,0,0,0,0,0,0,0,0,0
530149,12,12,12,12,12,12,12,12,12,12
530150,0,0,0,0,0,0,0,5,0,0
530151,30,6,11,15,18,0,25,24,10,14
530152,18,18,18,18,18,18,18,18,18,18
530153,0,0,0,0,0,0,0,0,0,0
530154,12,23,0,15,11,17,0,17,13,0
530155,22,0,0,0,0,0,0,0,0,0
530156,19,0,0,5,10,12,18,0,0,5
530157,0,0,0,0,0,0,0,0,0,0
530158,30,18,3,39,9,13,9,19,14,18
530159,20,20,20,20,20,20,20,20,20,20
530160,17,17,17,17,17,17,17,17,17,17
530161,0,0,40,4,13,19,15,18,15,19
530162,0,0,0,0,0,0,0,0,0,0
530163,21,21,21,21,21,21,21,21,21,21
530165,14,0,28,14,0,0,8,0,3,9
530166,0,13,0,17,24,0,0,10,5,0
530167,0,0,0,0,0,0,0,0,0,0
530168,0,15,0,15,0,9,22,0,0,0
530169,16,0,0,0,12,23,24,0,20,3
530170,0,0,0,0,0,0,0,0,0,0
530171,0,18,0,0,0,0,0,0,0,0
530172,21,21,21,21,21,21,21,21,21,21
530173,24,24,24,24,24,24,24,24,24,24
530174,12,12,12,12,12,12,12,12,12,12
530175,24,24,24,24,24,24,24,24,24,24
530176,5,0,20,0,3,0,0,6,0,10
530178,0,0,0,5,19,0,0,0,0,0
530179,12,0,15,0,19,17,10,12,3,7
530180,0,0,0,0,0,0,0,0,0,0
530181,15,5,0,7,0,0,23,11,21,0
530183,0,0,0,5,0,0,0,0,0,26
530184,23,23,23,23,23,23,23,23,23,23
530185,0,0,0,0,0,0,0,0,0,0
530186,39,7,21,0,0,14,23,0,0,0
530187,7,7,7,7,7,7,7,7,7,7
530188,0,0,0,0,0,0,13,0,0,0
530189,10,10,10,10,10,10,10,10,10,10
530190,0,23,26,0,20,0,19,22,0,0
530191,0,3,18,0,10,9,0,0,11,24
530192,17,17,17,17,17,17,25,17,17,17
530193,0,0,0,0,0,0,0,0,0,0
530194,15,0,0,21,0,0,0,0,0,0
530195,0,0,0,0,0,0,0,10,0,0
530196,17,17,17,17,17,17,17,17,17,17
530197,0,0,0,0,0,6,7,0,28,0
530198,15,8,0,3,19,6,7,0,5,0
530199,6,6,6,6,6,6,6,6,6,6
530200,0,0,0,0,0,0,0,0,0,0
530201,0,0,0,0,0,0,0,0,0,0
530202,0,0,0,0,3,0,0,0,0,0
530204,7,7,7,7,7,7,7,7,7,7
530205,0,0,0,0,0,0,8,0,0,0
530206,0,0,0,0,15,19,13,0,0,26
530207,0,0,0,10,0,0,0,0,0,17
530208,0,7,10,0,0,39,0,13,28,0
530209,12,12,12,12,12,12,12,12,12,12
530210,0,0,20,0,0,19,0,18,26,0
530211,0,0,0,0,0,0,0,0,0,0
530212,0,0,0,0,0,0,0,0,0,0
530213,0,0,0,0,0,0,19,23,14,14
530214,0,0,0,0,0,0,0,24,0,0
530215,0,0,0,0,0,0,0,0,0,0
530216,12,12,12,12,12,12,12,12,12,12
530217,16,24,0,0,0,0,0,0,12,0
530218,0,0,22,0,0,27,0,9,0,0
530219,0,8,0,0,0,0,0,0,0,0
530220,0,0,0,0,0,0,0,0,0,0
530221,30,0,14,20,30,0,7,0,3,18
530222,15,15,15,15,15,15,15,15,15,15
530223,0,14,19,16,20,26,0,24,0,19
530224,0,0,0,0,0,0,0,0,0,0
530225,15,15,15,15,15,15,15,15,15,15
530226,16,16,16,16,16,16,16,16,16,16
530227,23,23,23,23,23,23,23,23,23,23
530228,0,0,0,0,0,0,0,0,0,0
530229,0,0,15,28,0,10,0,0,0,0
530230,16,16,16,16,16,16,16,16,16,16
530231,16,16,16,16,16,16,16,16,16,16
530232,0,0,0,0,0,0,0,0,0,0
530233,0,0,0,0,0,0,0,0,0,0
530234,0,0,0,0,0,0,0,0,0,0
530236,15,15,15,15,15,15,15,15,15,15
530238,22,22,22,22,22,22,22,22,22,22
530239,17,17,17,17,17,17,17,17,17,17
530240,0,22,24,0,0,0,0,0,0,0
530241,0,0,0,0,0,0,0,0,0,0
530242,0,0,0,0,0,0,0,0,0,0
530243,0,0,0,0,0,24,0,0,14,0
530244,0,0,0,0,0,0,0,0,0,0
530245,0,0,0,0,0,0,0,0,0,0
530246,17,17,17,17,17,17,17,17,17,17
530247,10,0,8,27,0,0,18,0,28,0
530248,0,11,0,0,0,0,0,2,0,0
530249,0,18,7,17,5,0,0,0,4,25
530250,20,20,20,20,20,20,20,20,20,20
530251,11,11,11,11,11,11,11,11,11,11
530252,0,0,0,0,0,0,0,0,0,0
530253,0,0,0,0,0,2,0,0,0,0
530254,18,2,2,2,9,2,2,2,2,30
530255,0,0,0,0,0,0,0,0,0,0
530256,0,0,0,0,0,4,9,0,0,0
530258,11,0,0,0,0,0,0,0,0,0
530259,9,7,0,11,21,6,10,0,0,18
530260,0,0,13,0,0,0,0,0,0,19
530261,13,13,23,13,13,13,13,13,13,13
530262,0,10,0,0,0,12,7,0,0,0
530263,4,4,4,31,19,6,4,4,4,4
530264,0,0,0,0,0,0,0,0,0,0
530265,0,9,0,0,0,0,0,0,0,18
530266,0,20,0,0,0,0,0,17,8,0
530267,0,0,0,0,6,0,0,0,0,0
530268,0,0,0,0,0,0,0,0,0,0
530269,0,0,0,0,0,0,13,0,15,0
530270,19,19,19,19,19,19,19,19,19,19
530271,22,18,3,14,0,0,20,15,19,4
530272,0,7,12,0,0,5,8,10,0,0
530273,11,0,0,24,29,20,0,21,13,0
530274,0,0,0,0,0,0,0,16,0,0
530275,28,0,30,7,13,0,0,17,0,16
530276,0,0,0,0,0,0,0,0,0,0
530277,0,0,0,0,0,26,0,0,0,0
530279,3,3,3,3,3,3,3,3,3,3
530280,0,0,4,0,0,0,0,0,0,0
530281,0,0,0,0,0,0,0,0,0,0
530282,9,0,0,9,0,18,0,19,0,0
530283,0,0,0,0,34,0,0,0,0,0
530284,8,0,16,6,0,17,25,20,0,0
530285,0,0,0,0,0,0,0,0,0,0
530286,10,10,10,18,10,10,10,17,10,10
530287,7,7,7,7,7,7,7,7,7,7
530288,10,10,10,10,10,10,10,10,10,10
530289,0,0,0,0,21,27,0,5,33,0
530290,3,3,3,3,3,3,3,3,3,3
530291,0,0,0,0,0,0,0,0,0,0
530292,0,25,23,0,26,30,10,13,12,15
530293,13,13,13,13,13,13,13,13,13,13
530294,0,0,0,0,29,0,21,4,14,17
530296,0,0,0,0,0,10,8,0,0,0
530297,22,17,0,0,0,0,9,2,10,0
530298,25,25,25,25,25,25,25,25,25,25
530299,14,14,14,14,14,14,14,14,14,14
530300,16,26,0,3,0,6,16,0,16,18
530302,14,10,16,26,16,18,6,9,13,3
530303,0,0,0,0,0,0,6,0,5,0
530304,0,0,0,0,0,0,0,0,0,0
530305,0,0,20,0,22,0,14,11,0,15
530306,23,23,23,23,23,23,23,23,23,23
530307,0,0,0,0,0,0,0,0,0,0
530308,0,0,4,0,0,0,0,0,0,0
530309,13,13,13,13,13,13,13,13,13,13
530310,15,15,0,30,7,0,20,0,0,22
530311,0,0,0,0,0,0,8,0,0,0
530312,13,14,13,20,13,13,13,18,17,13
530314,0,0,0,0,0,0,0,0,0,0
530315,0,0,0,0,0,0,0,0,0,0
530317,15,15,15,15,15,15,15,15,15,15
530318,11,16,21,2,22,15,2,2,34,10
530319,0,0,0,0,0,0,0,7,0,0
530320,0,0,0,13,0,13,0,19,5,4
530321,0,0,0,0,0,0,0,0,0,0
530323,0,0,0,0,0,0,0,0,0,0
530324,0,0,0,0,0,0,0,0,0,0
530325,0,0,0,0,0,0,0,0,15,0
530326,0,8,0,0,0,0,0,0,0,0
530327,0,0,0,0,0,0,0,0,0,0
530328,0,0,0,0,0,0,0,0,0,0
530329,18,18,18,18,18,18,18,18,18,18
530330,23,23,23,23,23,23,23,23,23,23
530331,17,17,17,17,17,17,17,17,17,17
530332,18,18,18,18,18,18,18,18,18,18
530333,15,15,15,15,15,15,15,15,15,15
530335,12,12,12,12,12,12,12,12,12,12
530336,0,0,0,0,16,0,0,8,16,21
530337,0,0,0,0,0,18,0,0,0,0
530338,6,6,6,6,6,6,6,6,6,6
530339,0,0,0,0,0,0,0,0,0,0
530340,0,0,0,0,0,0,0,0,0,0
530341,0,0,0,0,0,0,15,14,0,0
530342,19,19,19,19,19,19,19,19,19,19
530343,15,19,15,15,15,15,15,15,15,16
530344,22,22,22,22,22,22,22,22,22,22
530345,0,0,0,0,0,0,0,0,0,0
